1.58,歷盡艱辛來到這家咖啡廳
3.56,Lucky Boys and Girls
5.94,我會用精緻豪華的菜肴款待你們
9.465,Oh Just for You  請一定 一定來嘗嘗
13.07,敬待與你相遇的那一天  謝謝
16.99,結局 南極 北極 都不對 Tell Me
20.995,一定存在與世界的某處
25.75,傳聞中的咖啡廳到底在何方 Research
32.09,就在彼時  郵箱裡的白色信封
39.66,其中深藏的是  他的秘密食譜
47.835,來了！(゜▽゜*)? 給我的招待券
55.26,世界期待著交流
60.055,歷盡艱辛來到這家咖啡廳
61.995,Lucky Boys and Girls
64.48,我會用精緻豪華的菜肴款待你們
68.125,Oh Just for You 請一定一定來嘗嘗  能消釋白天的疲倦
71.94,留下治癒的笑容  謝謝
74.945,喝吧  摩卡  拿鐵  歐蕾咖啡  茶
78.3,再加上冰激淩和鬆餅
82.08,喝吧 草莓 芒果 奶昔
85.64,偶爾吃點竹子  可以減肥
88.23,謝謝  謝謝  謝謝
102.385,パンダくん パンダじゃなくなる *** 熊貓不再是熊貓
107.135,僕 明日から パンダじゃなくなるんだ *** 我從明天開始就不是熊貓了
109.94,ちょっと待って… *** 你等一下
111.13,いきなり 何？ *** 你突然間說啥？
113.105,どういうこと？ *** 怎麼回事？
115.24,だから パンダじゃなくなるの *** 我是說 我將不再是熊貓了
121.17,流していいとこかな？ *** 我們可以接著說別的話題嗎
123.18,じゃあ 何になるの？ *** 那你會變成什麼呢
125.43,パンダ以外だ *** 變成除熊貓之外的東西
128.645,いや… パンダは パンダ以外にはなれないでしょ *** 這個 熊貓除了熊貓還能是什麼
131.63,なれるよ *** 能變的
133.82,配置換えを希望したもん *** 因為我申請調職了
136.53,配置換え？ *** 調職？
141.01,任 命 *** 任命兼職工熊貓 *** 到獾區 *** 工作
143.05,辞令
143.05,任命
145.855,非常勤パンダ アナグマコーナーに配属を命ず *** 任命兼職工熊貓到獾區工作
148.685,園長
148.7,園長
151.405,パンダくんが アナグマコーナーに？ *** 讓熊貓君去獾區？
155.25,何 考えてるんですかね？ 園長は… *** 不知道園長在想些什麼
160.67,今日から配属になった パンダです *** 我是從今天起被分配來的熊貓
163.935,よろしくお願いしま～す *** 請多多指教
166.7,えっ！？ パンダくん アナグマになったの？ *** 啊 熊貓君你變成獾了嗎
169.81,辞令が出たんだよ *** 因為有任命嘛
171.465,そうなんだ *** 這樣啊
174.69,まぁ パンダの目も 夜行性動物と同じらしいからね *** 嘛 反正熊貓的眼睛和我們夜行性生物的很相似
178.65,難しい話はいいよ *** 這麼難的話題就別說了
181.52,僕 アナグマ がんばるよ *** 我會努力做一隻獾的
184.215,じゃあ 一緒に穴を掘ろうか *** 那我們一起挖洞吧
186.53,は～い *** 是
195.53,寝てる… *** 在睡覺
199.785,ちょっと パンダくん 起きてよ！ *** 喂喂 熊貓君 起來啦
205.89,あぁ 半田さん おはよう *** 啊 半田先生 早上好
208.42,ちょっと 半田さん！ *** 喂喂 半田先生
211.585,パンダくん 寝てばかりで *** 熊貓君光睡覺
214.35,アナグマとしてのやる気が 全然 感じられないよ *** 完全感覺不到他做獾的幹勁啊
217.72,やっぱり やる気がないからかな？ *** 果然是因為沒有幹勁吧
221.065,自分で 配置換え 希望したんでしょ？ *** 是你自己申請調職的吧
224.15,だって ここ暗いし *** 因為這裡很暗
226.445,日の当たらないパンダは *** 曬不到太陽的熊貓
228.195,パンダじゃないよ *** 就不算是熊貓啦
230.11,そうだ！ *** 對了
232.76,別の所に配置換えを頼んでみるよ *** 我試試申請調到其他地方吧
237.15,そんな希望 通るわけないでしょ *** 那種申請怎麼可能通過嘛
240.655,任 命 *** 任命兼職工熊貓 *** 到海獺區 *** 工作
244.115,通った… *** 通過了
246.89,今度は ラッコ… *** 這次是海獺
251.56,今日から配属になった パンダです *** 我是今天起被任命到這裡工作的熊貓
254.81,よろしくお願いしま～す *** 請多多指教
258.14,がんばってよ 結構きついよ ラッコ *** 要加油哦 海獺可是很辛苦的
261.78,じゃ 早速 飛び込んでみようか *** 那你就快點跳進來吧
264.99,僕は ここで見てるよ *** 我就在這看著
269.04,何言ってるの *** 你在開什麼玩笑啊
271.83,ラッコは 水の中に入らないとダメでしょ *** 海獺怎麼可以不下水
276.51,じゃあ これ 割ってみようか *** 那麼 打開這個試試
278.66,これは大事だから *** 因為這個很重要
281.555,ハマグリ割れないと ラッコできないから *** 打不開蛤蜊的話是做不了海獺的
284.0,そうなんだ？ *** 是這樣啊
285.54,見てて *** 你看著
290.61,じゃあ やってみようか *** 來 你試試
296.78,割れないよ？ *** 打不開哦
298.76,もっと力入れて *** 再用點力氣
305.41,ムリだよ？ *** 不行的啦
307.515,何言ってるの がんばってよ *** 你在說什麼啊 加油呀
310.41,お腹 痛いんだよね *** 肚子好痛哦
312.91,僕だって痛いよ *** 我也痛啊
314.82,あっ そうだ！ *** 啊 對了
317.555,ラッコさんのお腹で割らせてよ *** 那我用海獺的肚子來打開它吧
322.04,人のお腹で 貝割るラッコなんていないよ？ *** 哪裡有用別人的肚子開蛤蜊的海獺啊
326.42,あっ 半田さん *** 啊 半田先生
328.62,何？ *** 什麼事
330.39,この新人さん ダメだよ *** 這個新人不行的啦
333.565,そもそも 貝割らないからね パンダは *** 熊貓本來就是不開蛤蜊的啊
336.95,仕事としては割るけど *** 雖然作為工作要打開它
338.92,割ってないじゃない *** 但你不是打不開嘛
341.305,半田さん ラッコはムリだよ *** 半田先生 我做不了海獺啊
344.585,パンダくんが配置換え 希望したんでしょ？ *** 是熊貓君你自己提交的申請吧
348.425,任 命 *** 任命兼職工熊貓 *** 到羊駝區 *** 工作
352.855,今度は ラマ… *** 這次是羊駝
356.42,お母さん 早く早く *** 媽媽 快點快點啦
357.725,はいはい *** 好 好
358.935,えっと… *** 那個
361.85,なんで 僕まで？ *** 為什麼連我也要做這個
365.52,桐野くん… もう一人いないと 僕 ラマできないからね *** 桐野君 因為不再加上一個人的話 我一個人是不能扮羊駝的
369.315,でも 僕 他に仕事が… *** 但是我還有別的工作…
372.885,ラマをするのも立派な仕事だよ？ *** 扮羊駝也是很重要的工作哦
376.325,わかったよ *** 我知道了
378.555,でも 前が見えなくて 苦しいね *** 但是看不到前面好難受啊
381.71,じゃあ 前後交代する？ *** 那我們換一下前後位置？
388.435,僕が前だと 意味ないんじゃ… *** 我在前面的話不就沒意義了嗎…
393.23,やっぱり 僕が前かな *** 果然還是要我在前面啊
395.97,こんにちは パンダくん *** 中午好 熊貓君
399.17,あぁ ラマさん *** 啊 羊駝先生
401.365,よろしくお願いしま～す *** 請多多指教
403.55,こちらこそ *** 也請你多指教
407.065,ねぇねぇ 僕 何か ラマっぽいことしたほうがいいよね *** 呐呐 我做些什麼能讓自己感覺更像羊駝呢
411.03,別にいいんじゃないでしょうか *** 沒什麼關係吧
412.94,何で？ *** 為什麼
415.215,誰も見ないと思うんですよ *** 我覺得沒有人會看的啦
419.875,みんな 隣のキリンさんのほうへ 行っちゃうんですよね *** 大家都去隔壁長頸鹿先生那邊了
426.67,キリンさんだ！ *** 是長頸鹿先生
428.315,首長い！ *** 脖子好長啊
430.015,大きいね *** 好大啊
432.51,ねっ *** 是吧
436.385,どう ラマうまくやれてる？ *** 怎麼樣 做羊駝還順利嗎
439.29,あっ 半田さん *** 啊 半田先生
442.945,あのね ここはちょっと やりがいがないと思うんだよね *** 那個啥 我覺得這裡沒有工作的價值
446.33,え～っ？ *** 哎
452.59,任 命 *** 任命兼職工熊貓 *** 做飼養員 *** 工作
457.42,え～っ！ 今度は飼育係？ *** 哎 這次是飼養員？
461.485,先輩 パンダが飼育係ってありですか？ *** 前輩 熊貓能做飼養工作嗎
468.59,半田さん 桐野くん 今日も１日頑張ろう！ *** 半田先生 桐野君 今天也一起加油吧
474.7,パンダくん ちゃんとやってるかな *** 熊貓君有沒有好好工作呢
482.755,あれ？ *** 咦？
485.67,おや？ *** 誒？
497.055,はい ふれあい動物園です *** 你好 這裡是親親動物園
503.095,僕 よくわからないので あとでかけ直してください *** 我不太清楚 所以請等一下再打過來
505.995,じゃあ *** 再見
513.155,あっ いいな この温泉 *** 真不錯啊 這個溫泉
515.805,どこにあるんだろう？ *** 在哪裡呢
518.575,パンダくん 何してるの *** 熊貓君 你在做什麼啊
521.21,あっ ちょうどいいところに *** 啊 你來得正好
525.045,ねぇねぇ この 温泉どこにあるか知ってる？ *** 呐呐 你知道這個溫泉在哪裡嗎
529.705,そこ僕の席なんだけど *** 這裡是我的座位…
533.03,あぁ 半田さん 安心して *** 啊 半田先生你放心吧
536.635,半田さんの荷物は そこに置いておいてあげたよ *** 半田先生的東西我已經幫你收到那裡去了
541.995,ちょっと 勝手に片づけないでよ *** 喂 你不要隨便收拾啦
545.69,っていうか みんなに飼育係の 仕事させて何やってるの！ *** 還有 你讓大家去做飼養員的工作 你在幹什麼啊
549.01,デスクワークだよ *** 文職工作
551.735,いや～ 忙しいよ *** 呀 文職工作也是好忙的
555.705,電話切ったり パソコンやったり 電話切ったり *** 又是掛電話 又是查電腦 又是掛電話
561.265,全然 仕事してないじゃない *** 你這不是完全沒在工作嗎
567.49,ねぇ パンダくん *** 呐 熊貓君
569.435,何？ *** 什麼事？
571.845,飼育係が自分で食べちゃダメでしょ *** 身為飼養員卻自己吃上了 這怎麼行
576.8,僕 思うんだけどね やっぱり動物に動物の世話は *** 我想過了 果然由動物來照顧動物
580.495,ムリだと思うんだよね *** 是不行的
