1.69,历尽艰辛来到这家咖啡厅
3.46,Lucky Boys and Girls
5.84,我会用精致豪华的菜肴款待你们
9.405,Oh Just for You  请一定 一定来尝尝
12.99,敬待与你相遇的那一天  谢谢
16.91,结局南极北极都不对 Tell Me
20.935,一定存在于世界的某处
25.685,传闻中的咖啡厅到底在何方 Research
32.045,就在彼时  邮箱里的白色信封
39.615,其中深藏的是  他的秘密食谱
47.765,来了！(゜▽゜*)♪ 给我的招待券
55.21,世界期待着交流
59.97,历尽艰辛来到这家咖啡厅
61.93,Lucky Boys and Girls
64.415,我会用精致豪华的菜肴款待你们
68.065,Oh Just for You 请一定一定来尝尝  能消释白天的疲倦
71.86,留下治愈的笑容  谢谢
74.895,喝吧  摩卡  拿铁  欧蕾咖啡  茶
78.285,再加上冰激凌和松饼
82.055,喝吧 草莓 芒果 奶昔
85.61,偶尔吃点竹子  可以减肥
88.205,谢谢  谢谢  谢谢
103.005,七夕飾り *** 七夕装饰
107.57,あれ？ *** 奇怪
112.785,あんなところにおいしそうな笹が落ちてる *** 那里怎么会有看上去很好吃的竹叶
116.845,ちょっと味見 *** 尝尝看
122.505,おいしい！ *** 真好吃
128.89,まったく　もう… *** 真是的
131.46,もったいないな *** 太浪费了
134.215,おいしい！ *** 好好吃
147.95,あっ　パンダくん *** 啊　熊猫
149.865,この笹　どうするの？ *** 这些竹子要做什么
152.1,笹パーティー？ *** 竹子派对吗
154.875,笹パーティー？ *** 竹子派对？
156.945,笹だらけのパーティーだよ *** 都是竹子的派对啊
160.025,七夕飾りに使うんだよ *** 这是用来做七夕装饰的哦
162.52,明日　七夕だから *** 明天是七夕嘛
164.795,七夕？ *** 七夕？（tanabata）
167.49,それは　棚ぼた *** 那是天上掉馅饼（tanabota）
170.23,それは　井戸端 *** 那是井边（idobata）
173.655,それは　花畑 *** 那是花海（hanabatake）
176.6,七夕はね　夏のお祭りだよ *** 七夕啊　是夏天的一个节日
179.97,年に１回のね *** 每年一次
183.935,お祭り？　やっぱり　笹パーティー？ *** 节日？果然是竹子派对吗？
186.675,違うよ *** 不是哦
189.05,違うの？ *** 不是吗
199.95,それで神様が怒ってしまい *** 于是天神发怒了
202.55,彦星と引き離されたんだよね *** 拆散了织女和牛郎
206.625,で　七夕っていうのは *** 而所谓的七夕呢…
209.235,その彦星と織姫の２人がね… *** 就是指牛郎和织女两人…
212.07,鬼姫？ *** 鬼女？ *** 注：织女（orihime）和鬼女（onihime）发音相似
214.16,なんで怖い人がいるの？ *** 怎么出来这么一个恐怖的人
218.16,つまりね　彦星と織姫と鬼姫の３人が揃うと *** 也就是说　把牛郎织女和鬼女三人连在一起
222.67,夏の夜空に大三角が完成 *** 就是我们所说的夏季大三角了 *** 注：其实是织女星（属天琴座）＆牛郎星（属天鹰座）＆天津四（属天鹅座）
224.705,違うよ！ *** 不是啦
226.545,三角関係ってやつ？ *** 三角关系吗
228.475,それも違うよ！ *** 也不是！
231.96,でね　その彦星と織姫の２人が… *** 然后啊　牛郎和织女两个人…
234.295,って… *** 喂…
236.19,おいしい！ *** 真好吃
238.07,ちょっと…　聞いてる？ *** 喂　你有在听吗
240.925,聞いてるよ　鬼の三角関係 *** 在听啊　像鬼一样可怕的三角关系
243.945,違うってば　もう… *** 都说了不是啦…
247.115,七夕のこと教えてって言ったのパンダくんでしょう？ *** 不是熊猫你要我告诉你七夕传说的吗
250.73,それで　笹はいつ食べるの？ *** 然后呢　什么时候吃竹子
253.7,だから　食べないって *** 都说了不吃的啊
256.59,紙なんかで作った飾りをいっぱいつけて *** 大家会将纸制的装饰挂在上面
260.475,それから　願いごとを書いた短冊なんかもぶら下げるんだよ *** 然后系上写着愿望的诗笺
266.785,そんなに　いろいろつけたら食べるとき邪魔だよ *** 挂那么多东西　吃的时候多碍事啊
271.48,聞いてないな あの笹は食べないんだって *** 你还是没听我说啊　那个竹子不是用来吃的
276.39,それを先に言ってよ *** 你怎么不早说
278.315,言ってるよ！！ *** 我都说了好几遍了
281.05,笹を食べずに 短冊をぶら下げたら *** 如果不吃竹子　而是用它来系诗笺的话
283.71,願いごとが叶うよ *** 愿望就能实现哦
286.105,どんな願いごとでも？ *** 什么愿望都可以吗
288.59,小さいのなら *** 只要是小愿望
291.765,大きい願いはダメなの？ *** 大愿望不行吗
294.53,中くらいなら大丈夫じゃない？ *** 中等的愿望应该也可以吧
297.08,何なの？　それ *** 你们俩搞什么啊
301.4,ねぇ　笹子さん *** 笹子小姐
304.38,それが願いごとを書く紙？ *** 那就是用来写愿望的纸吗
308.225,ああ… これは飾りを作ってるんだよ *** 啊　这是用来装饰的
312.585,おもしろそうだね *** 好像很有意思
314.645,パンダくんもやる？ *** 熊猫也要来试试吗
316.87,うん！　やる　やる！ *** 嗯　要的要的
323.245,こんにちは *** 大家好啊
326.29,お待たせしました *** 让您久等了
328.28,あっ…　どうも *** 啊　谢谢
334.6,半田さん　動物園は今日はお休みなんですか？ *** 半田先生　今天不去动物园上班吗
