1.77,历尽艰辛来到这家咖啡厅
3.65,Lucky Boys and Girls
6.11,我会用精致豪华的菜肴款待你们
9.56,Oh Just for You 　请一定 一定来尝尝
13.115,敬待与你相遇的那一天　谢谢
17.12,结局南极北极都不对　Tell Me
21.15,一定存在与世界的某处
25.82,传闻中的咖啡厅到底在何方　Research
32.12,就在彼时　邮箱里的白色信封
39.685,其中深藏的是　他的秘密食谱
47.815,来了！(゜▽゜*)　给我的招待券
55.26,世界期待着交流
60.045,历尽艰辛来到这家咖啡厅
62.24,Lucky Boys and Girls
64.725,我会用精致豪华的菜肴款待你们
68.235,Oh Just for You　请一定一定来尝尝 　能消释白天的疲倦
72.01,留下治愈的笑容　谢谢
74.905,喝吧　摩卡　拿铁　欧蕾咖啡　茶
78.335,再加上冰激凌和松饼
82.105,喝吧　草莓　芒果　奶昔
85.66,偶尔吃点竹子　可以减肥
88.295,谢谢　谢谢　谢谢
103.105,しろくまカフェへようこそ *** 欢迎来到白熊咖啡厅
115.575,笹を食べながらのんびりするのは最高だなぁ *** 躺着吃竹子真是太舒服了
120.715,ちょっと  またこの子は昼間からゴロゴロして *** 喂　你这孩子又大白天的就躺在地上
125.295,掃除の邪魔よ  どきなさい *** 妨碍到我打扫了　闪远点
127.5,はいー *** 好
131.625,お母さん  おかわり *** 妈妈　再给我来点
136.255,どうするの  あなた将来は *** 你这孩子将来可怎么办啊
141.725,もう  ゴロゴロしてるときに  将来の話なんかしないでよ *** 哎呀　不要在我休息的时候说以后的事情嘛
146.44,暇があるなら  ちょっとはバイトでも探しなさい *** 既然你有时间　就去找份兼职吧
151.51,ええ  ゴロゴロするのに忙しいから  後にするよ *** 光躺着我都已经忙不过来了　以后再说吧
158.205,啊啊　不要吸我啊
158.215,ああー  吸わないで
163.06,もう *** 真是的
167.345,どうしてお母さんはゴロゴロする忙しさが分かんないんだろな *** 为什么妈妈就不明白躺着有多辛苦呢
184.135,えーと  働かないでお金がもらえる仕事が載っているのはどれですか *** 请问　哪本杂志上有只领钱不干活的工作呢
189.775,ないと思います *** 我想应该没有
191.545,え *** 哎
196.515,どうせなら  お洒落なバイトがいいなぁ *** 反正都是打工　我还是选个体面一点的工作吧
200.17,あ  これいいな *** 啊　这个好
207.37,はい *** 你好
210.045,あ  もしもし  パンダと申しますが *** 喂　你好　我叫熊猫
214.275,そちらでデザインなー  デザイナーのアルバイト募集してますよね *** 请问你们在招聘兼职的设计师是吗
217.655,ええ  そうですよ  経験は？ *** 嗯　是的　您有相关工作经验吗
220.115,ありません *** 没有
222.94,パソコンのマウスは使えますか *** 那您会用电脑的鼠标吗
226.535,使えないです  あんまり細かい作業はできません *** 不会　我不会做太细致的工作
231.295,そうですか  得意なことはありますか *** 是吗　那您有什么特长吗
234.035,あります *** 有啊
237.765,笹を食べたり  寝ながらぼんやりするのが得意です *** 擅长吃竹子　还有躺着发呆
246.34,あれ  もしもーし *** 啊咧　喂　喂
254.56,もしもし  そちらでインテリアコーディネーターも募集してますよね *** 喂　你好　请问你们在招聘室内设计师吗
258.045,はい *** 是的
261.22,インテリアコーディネーターって  なんですか *** 请问室内设计师是做什么的
273.01,またゴロゴロして *** 你怎么又躺下了
275.545,アルバイト見つかったの *** 找到工作了吗
277.605,全然ないよ *** 完全没有哦
279.92,確かコンビニで募集してたでしょう *** 我记得便利店在招人啊
282.12,コンビニ *** 便利店？
284.87,品数多過ぎるよ  覚えられないよ *** 货物太多了啦　记不住
