1.54,历尽艰辛来到这家咖啡厅
3.52,Lucky Boys and Girls
5.94,我会用精致豪华的菜肴款待你们
9.505,Oh Just for You  请一定 一定来尝尝
13.11,敬待与你相遇的那一天  谢谢
17.03,结局南极北极都不对 Tell Me
21.035,一定存在于世界的某处
25.79,传闻中的咖啡厅到底在何方 Research
32.13,就在彼时  邮箱里的白色信封
39.7,其中深藏的是  他的秘密食谱
47.875,来了!(゜▽゜*)♪ 给我的招待券
55.3,世界期待着交流
60.1,历尽艰辛来到这家咖啡厅
62.04,Lucky Boys and Girls
64.52,我会用精致豪华的菜肴款待你们
68.17,Oh Just for You 请一定一定来尝尝  能消释白天的疲倦
71.985,留下治愈的笑容  谢谢
74.985,喝吧  摩卡  拿铁  欧蕾咖啡  茶
78.345,再加上冰激凌和松饼
82.12,喝吧 草莓 芒果 奶昔
85.685,偶尔吃点竹子  可以减肥
88.27,谢谢  谢谢  谢谢
102.99,パンダくんヒマに困る *** 	熊猫闲得发慌
111.535,どうしたの?パンダくん *** 	怎么了 熊猫
114.33,バイト行きたくないよ *** 	不想去打工
119.85,梅雨に入ってから お客さんが少なくてさ *** 	进入梅雨季节 客人少了很多
124.03,ヒマでヒマで超退屈なんだ *** 	一直闲着很无聊的
126.78,贅沢だな *** 	身在福中不知福啊
129.17,どうせゴロゴロしてるだけでしょ *** 	反正你平时也就是躺着没事做吧
132.49,ヒマすぎるってつらいんだよ *** 	闲过头是很难受的
135.71,それに僕は仕事でゴロゴロしてるの *** 	而且我躺着是为了工作嘛
139.275,ただのゴロゴロとは違うんだから *** 	和一般的躺着是不一样的
143.45,意味がわからないよ *** 	不知道你在说什么
146.5,僕もヒマになってゴロゴロしてみたいね *** 	我也想给自己放个假躺一躺呢
150.03,ゆっくりオヤツ食べても *** 	有时候故意慢慢吃点心
152.51,１時間しか経ってなかったりするんだよ *** 	结果才过了一个小时
156.92,オヤツに１時間ってまるでセレブなマダムだね *** 	吃个点心花一个小时 简直就是贵妇啊
168.775,コラ!何してるんですか *** 	你们在干什么啊
172.75,だってお客さんいなくて ヒマなんだもん *** 	没有客人实在是闲得无聊啊
176.385,もう...ちゃぶ台なんか持ち込んで *** 	那也不能把桌子搬进来啊
180.97,いやぁ気づかれないように 持ち込むのが大変で大変で *** 	为了不被发现 费了好大劲才搬进来呢
184.965,持ち込んじゃいけません! *** 	不可以搬进来的
187.825,まぁまぁ落ち着いて *** 	算了算了 冷静
191.635,健康にいい熊笹茶でも一杯どう? *** 	来一杯有益健康的大叶竹茶怎么样
195.24,えっ?熊笹茶? *** 	啊?大叶竹茶?
