1.77,历尽艰辛来到这家咖啡厅
3.65,Lucky Boys and Girls
6.11,我会用精致豪华的菜肴款待你们
9.56,Oh Just for You　请一定 一定来尝尝
13.115,敬待与你相遇的那一天　谢谢
17.12,结局南极北极都不对　Tell Me
21.15,一定存在与世界的某处
25.82,传闻中的咖啡厅到底在何方　Research
32.12,就在彼时　邮箱里的白色信封
39.685,其中深藏的是　他的秘密食谱
47.815,来了！(゜▽゜*)♪ 给我的招待券
55.26,世界期待着交流
60.045,历尽艰辛来到这家咖啡厅
62.24,Lucky Boys and Girls
64.725,我会用精致豪华的菜肴款待你们
68.235,Oh Just for You 请一定一定来尝尝　能消释白天的疲倦
72.01,留下治愈的笑容　谢谢
74.905,喝吧　摩卡　拿铁　欧蕾咖啡　茶
78.335,再加上冰激凌和松饼
82.105,喝吧　草莓　芒果　奶昔
85.66,偶尔吃点竹子　可以减肥
88.295,谢谢　谢谢　谢谢
102.625,"スマフォに夢中
迷上智能手机"
113.74,"ねぇ　シロクマくん
哎　白熊"
116.885,"それ　楽しい？(^^)
那个有意思吗"
119.14,"そういう時もあるね
有时候很有意思"
121.07,"どんな時？
什么时候呢"
123.065,"こんなのが折れた時
折出这种东西的时候"
125.325,"おぉ～！ (*^▽^*)
哦~(*^▽^*)"
127.075,"シロクマだね
是北极熊"
129.5,"ねぇ　どうやったの？
这个怎么做出来的"
131.175,"秘密 (#^.^#)
秘密"
132.425,"器用だね
手真巧啊"
134.34,"写真撮っていいかな？
拍张照片可以吧"
136.935,"写真？　カメラ持ってるんだ？
照片？你带相机了啊"
139.255,"カメラっていうかさ…
不能说是相机啦"
141.285,"買ったんだ　スマフォ
我新买了智能手机"
143.5,"なに？　スマフォって
智能手机是什么啊"
147.805,"それは　す巻き
那是用席子卷"
150.545,"それは　ちまき
那是粽子"
153.515,"はちまき
缠头带"
155.6,"葉巻
雪茄"
156.925,"ハマチ！
幼鰤鱼"
158.01,"キムチ！
泡菜"
160.11,"スマフォだよ！　ス　マ　フォ！(-_-;)
是智能手机啦　智能手机"
163.93,"スマートフォン　携帯電話の一種だよ
智能手机　手机的一种啦"
169.38,"あっ！　ペンギンさん それが　スマートフォンですか？
企鹅先生　那个就是智能手机吗"
172.845,"私も　よく知らないんですよね
我也不太了解呢"
175.305,"え？　笹子さんも？
咦　笹子小姐也不了解？"
177.38,"何ができるんですか？
它能做什么呢"
179.805,"いろいろ便利だよ　アプリも多いし
很多啊很方便的　应用程序也很多"
182.545,"地図とかも見られますしね
也可以查地图"
186.355,"ネットだって見られるんだよ　ほら
还能上网呢　看"
190.015,"なんか　小さくて 字　読みづらくないですか？
不觉得字有点太小了吗"
193.915,"そんなことないよ こういう時はね　こうするの
没有啊　这种时候你可以这么做"
196.79,"パンチ操作って言ってね
这叫拳头操作"
198.525,"叩くんですか？
敲它吗"
199.85,"違うよ
不是的"
201.32,"ピンチ操作じゃないですか？
难道不是缩放操作吗？"
202.965,"似たようなもんでしょ
差不多吧"
204.21,"そうですか
是吗"
205.295,"そうだよ
是啊"
206.91,"いい？　笹子さん　見てて…
来　笹子小姐　看好了"
208.36,"よっ…(｀・ω・´)
嘿咻…"
212.865,"本当に　それ　便利なんですか？
这个真的方便吗"
214.865,"便利だってば！
当然方便了"
217.055,"え～と　こうやって…
诶　像这样…"
220.255,"そのうち　簡単に 操作できるようになるよ
用一用就习惯了"
223.555,"あれ？　シロクマくんも持ってたの？
咦　白熊也有啊"
